candidate_index,gene_id,split,super_pool,source_primary,generation_source,original_role,stratum
23647,105e0418a8adb0bdfbdbfdaaa7b0033a2d39445ab19ac00c7899b2658960faea,train,expanded13299,latest10000,P,train,latest10000|P
23648,c2d216a6fdba1b3d9e055a510985649a1598f4aa5ff7e772fba96bd4e5a9db64,validation,expanded13299,latest10000,U,train,latest10000|U
23649,da44d9603a02f9e317235d6106320b51398fa9ca208909eb89cfdb7d38eda9ca,validation,expanded13299,latest10000,L,train,latest10000|L
23650,b9e61bdeb7f72c0e8a3926faff57676912c682afe30e28b2163f5b6017bb7601,validation,expanded13299,latest10000,U,train,latest10000|U
23651,d3b0a3f5cf3fe0ccbb0aa8e447d00df1d38e8165608c1d0c2863da1e83b1d0b5,train,expanded13299,latest10000,B,train,latest10000|B
23652,65843fb44f03b29c2dec313ec67c2dd467e7938748ef3656327b3699cd7ed03d,test,expanded13299,latest10000,B,train,latest10000|B
23653,ca428c9ec7408c95a0b0cef99aa19f6e08279cefb8a0fce7fcb124c8631d9deb,train,expanded13299,latest10000,U,train,latest10000|U
23654,257f7d5a03d9880b68f1d120df1ee99249eef0dfdfda662097dbae037fbaa0b6,train,expanded13299,latest10000,B,train,latest10000|B
23655,cc257b349042c7dc0e56e06adc152ec959ecf56cac6e779b4826ac6dd35e6a89,train,expanded13299,latest10000,B,train,latest10000|B
23656,5f05dec361805405b0339230e00f159cbfed389d880587e3e2336c8075c5e74a,validation,expanded13299,latest10000,B,train,latest10000|B
23657,d2d3912e278ad3c4798eeb1712e48442d1d665c9fdd968eaae5442143b75bf08,train,expanded13299,latest10000,P,train,latest10000|P
23658,32940ce9d5360501d716738f4c7354b0408bb2f531286c919a58b0507d8303d5,train,expanded13299,latest10000,L,train,latest10000|L
23659,d8a8d5ee8a730455a65af25b5ef0f1b3fe7a5f3b79ee3f609722ed9a97e2c43e,train,expanded13299,latest10000,B,train,latest10000|B
23660,357c7049dd50e39189f177266c2b5b969b98717b59e73b37e7c606f6d90ecb90,train,expanded13299,latest10000,U,train,latest10000|U
23661,ebdf381488f34fbb284916635a9a9ad6b281a00e19e5f517387d143d5c0f0264,train,expanded13299,latest10000,U,train,latest10000|U
23662,408a2d2cb0c8713d15fde5dd4bfd706925014b747a43f96cca530a214e95d3df,validation,expanded13299,latest10000,L,train,latest10000|L
23663,e537fd77282a6390c8b0fcdc6201be9ef09f6e97f9fac1b332c5f1c09847ff44,test,expanded13299,latest10000,B,train,latest10000|B
23664,7c7f4556c89047968ed8cbb56e53e1df7b721dbef4e52d0f7ade029a14502793,train,expanded13299,latest10000,U,train,latest10000|U
23665,d31f3013629264266942c65bb6d8f0793171d3a09101f7999fcbee8afee971a0,train,expanded13299,latest10000,L,train,latest10000|L
23666,ff9ae31aca74649aa8447f51786d8e8551b0b0bd771a5bae668a3135c87b3fa2,validation,expanded13299,latest10000,U,train,latest10000|U
23667,7a16ff7f72c42df26fad47ddca3bd4a6b763650701a55e391c964984a8adf765,train,expanded13299,latest10000,L,train,latest10000|L
23668,ae1abb5ed8f669cd97acb8dfa6a00452c9ed8793769f803df292f0249ed68559,validation,expanded13299,latest10000,L,train,latest10000|L
23669,c33f105684c6232e43aed4805b0de31528840a01d3bf815cef7d0567e659351b,train,expanded13299,latest10000,B,train,latest10000|B
23670,991f6b4498c3831608bdf573f58f98cec39c44e57b1123bf13349a9a030afd22,validation,expanded13299,latest10000,B,train,latest10000|B
23671,e1a2176c8d4253ab3625a5f79732a971fca653bf2ce807f9c993c79e45341b53,train,expanded13299,latest10000,B,train,latest10000|B
23672,158ad125a792ca10c983f5cf92b868ef5306fc09f714fe9a363d161dd578d994,train,expanded13299,latest10000,B,train,latest10000|B
23673,8d3bf34acceae73792eee8c3eb208b0966d573a40ab87980997fb3f45c69bae0,validation,expanded13299,latest10000,U,train,latest10000|U
23674,8af042866104919c7f056e056991324cc0cdaec4cbcba51bc4b6b8889f62979f,test,expanded13299,latest10000,B,train,latest10000|B
23675,9a801bb597b3b297855bfec61c243e094d6ea4fc576d2704e072d6ba748d506b,test,expanded13299,latest10000,P,train,latest10000|P
23676,68303fd3ef93b465e749b7cf270f2bf980d8ba4bbff5b873286fc847e06da75b,test,expanded13299,latest10000,L,train,latest10000|L
23677,5f398ed233e7e42a8cf2744e2c18dfbabb199753b00107ef137d0e0dcea9297d,train,expanded13299,latest10000,L,train,latest10000|L
23678,93c9925fb45206be40ce8c8c7d182a3198eec234f7d40177d7a57f971764bf0e,test,expanded13299,latest10000,B,train,latest10000|B
23679,a6d23e4ed1abab14dbe40beb8a5c137a969e0086670fa1f126787fa5b9a3e119,train,expanded13299,latest10000,B,train,latest10000|B
23680,df7dbca3b0a731750220afdb4a746651f239646e3e8d27bbe40a08b6aeeb9668,train,expanded13299,latest10000,B,train,latest10000|B
23681,89023e75af2eed707a7c6c237544e039d9594ff920549a2f004167f5c90147ec,test,expanded13299,latest10000,L,train,latest10000|L
23682,303d6ca71f969c378fe3475ec95f4e88bebc0847495858446015bacc95b76980,train,expanded13299,latest10000,B,train,latest10000|B
23683,37e88b5940eefb605b3b2304ca770c85cbed2da88631e071fc8bc2fee8fc6708,train,expanded13299,latest10000,L,train,latest10000|L
23684,349af36d5b98c2fff2c9d0a76ffc66ecba657c90b35d65b7a9943337046d944b,train,expanded13299,latest10000,U,train,latest10000|U
23685,54b8e9c1915f7dd2f214f19a7b97bc9115f038c88e7b7f3fe1d1e2908c910aff,test,expanded13299,latest10000,B,train,latest10000|B
23686,8c4cf247d8237bd4a79b93702eeedf5ca7abcefe53b68c52618e3467a12cc454,train,expanded13299,latest10000,L,train,latest10000|L
23687,ea76335a8e348664e079d6555d7a66dc07d9848051559268bb3fa5425fdc4869,train,expanded13299,latest10000,L,train,latest10000|L
23688,823f900a903fb0a3bdc794e0975363c6b8c5c0c33a61acf010016f98e1a77a0c,train,expanded13299,latest10000,U,train,latest10000|U
23689,8e03c0b53577a72cfdcc4db84415bf595258f2239d120a41800d35fb72286e54,train,expanded13299,latest10000,B,train,latest10000|B
23690,cf0ab4d8f44e7c04f32cd45512dd9bcdd19bc40fbd8241466ac93ec1bfa3a5a5,validation,expanded13299,latest10000,B,train,latest10000|B
23691,b684a4c154ecd383736558d5b7fb57a785f619513d72ce849c9cd91d3c1cc1e3,validation,expanded13299,latest10000,B,train,latest10000|B
23692,b60c6b096d8e5e69414b00014648e7f03a8dd7b6c21117f8e3334f606c05e1d0,train,expanded13299,latest10000,B,train,latest10000|B
23693,4192e652fab954363f76567b563854b1201f7ace57aa022ccbb86a25c812ee2b,train,expanded13299,latest10000,L,train,latest10000|L
23694,a5faecd7ffe4ecefce795fb5dce889a735977323a297d5d88c8c6d156277feeb,train,expanded13299,latest10000,B,train,latest10000|B
23695,cb86222758c7f06dbbbadfdcbc2b92ffd1393ba41b30b533525e48d1bdabe1ec,train,expanded13299,latest10000,B,train,latest10000|B
23696,4b596f0b0e0ef2507fc8b4bd3afb619afe17ca45a4f4495702b0811598d98106,train,expanded13299,latest10000,L,train,latest10000|L
23697,9a77b630684ec08031ead1273ac20af62286db305a5c8ed8a5c54e2b43084369,train,expanded13299,latest10000,B,train,latest10000|B
23698,ecb498d5da6374cc7c8c83b60727553d774fc1b5548cbd567f4d14c256771679,train,expanded13299,latest10000,B,train,latest10000|B
23699,7b78bc1008745a01af964b234716564d3e748c0e4484ee657acce8f03a70b64d,test,expanded13299,latest10000,L,train,latest10000|L
23700,3ac07c81b228838d4d55f31d2e843cae27f5248eba76b17eedbec63d87253d98,train,expanded13299,latest10000,B,train,latest10000|B
23701,3df8d8ed1d39c5855cc20fe951b650d1829dd9c3a3d8d943842d14930d07b950,train,expanded13299,latest10000,B,train,latest10000|B
23702,9e5463d77911e4852b320df2bafc29735bada88bf68fbdca56cf66e8107d10b1,train,expanded13299,latest10000,U,train,latest10000|U
23703,37bf60bc39284238a843b3829d0cfb77bb9b363be874cf3fe94e0b22e6635d49,train,expanded13299,latest10000,P,train,latest10000|P
23704,1f76509f93d9a734ed0753c3540c2c0713cb3790d6a2a3b4b218f28bbe040586,train,expanded13299,latest10000,U,train,latest10000|U
23705,5e2aa5d0d9a4cd3c4a33cb9f2cc76e346fca28edb5041af26fe55debc019c929,train,expanded13299,latest10000,B,train,latest10000|B
23706,c7a5e7c4b43ad53e7b3077c618aead44cbb0a65e2a09e641e289c31995d5c2dc,test,expanded13299,latest10000,U,train,latest10000|U
23707,d1830cadac256e8a8e4f74122ea2445d18e197e0dff6642b8b446feb289c30b9,train,expanded13299,latest10000,B,train,latest10000|B
23708,762656055e4a9160fc90d1c2f4119e5c32e03f773a0ce1d7854faf7271ead762,validation,expanded13299,latest10000,L,train,latest10000|L
23709,b4b7382d5ab1766de1cf685e7dbbcd8fd1b585db66d92111ed307dcf954401c3,validation,expanded13299,latest10000,L,train,latest10000|L
23710,87f00b29077793259b1a2e93db1fad2b8258730940eb353542b60d9f21874f7d,test,expanded13299,latest10000,B,train,latest10000|B
23711,5d745784c25a31f25564ff01fbcbf67c4d451a25e8e99bdf14edf4f1e567baeb,train,expanded13299,latest10000,B,train,latest10000|B
23712,c0cc50d41c642423fc0afd30cc4c5f3b5e67ea154fa6c25fbb403d69d2bf92f8,train,expanded13299,latest10000,U,train,latest10000|U
23713,e7dcce36441cc538ac8c7e92f52e552850178c7b4098ab3da9cf8ef49c69f4ac,test,expanded13299,latest10000,L,train,latest10000|L
23714,899eb6730f50e868208d36151b1b192dde85a061b68b4eca2bf01c08f88da61b,test,expanded13299,latest10000,B,train,latest10000|B
23715,561661f1165ca4255ce143bdbb1f9a5c0da0a654ab9550ce527e8490c0fe39d0,train,expanded13299,latest10000,B,train,latest10000|B
23716,e20abe119af07f69b1c5d248a4b615955724b00c4d1df0a0395192be3977e7f4,train,expanded13299,latest10000,P,train,latest10000|P
23717,ba6f7690fdca3439ea07c1758a2ef64d5add4269875c6023b588c7ac97f79022,test,expanded13299,latest10000,U,train,latest10000|U
23718,a050432decfb8a896cd1b84c14c80b257aaef2687d77fe243cb4a8569779e858,validation,expanded13299,latest10000,B,train,latest10000|B
23719,53c7c7a7955751b359d8aab5323bc7e78359c77141da45bc984cb8f181cb869d,train,expanded13299,latest10000,L,train,latest10000|L
23720,cd0ca7c538f3bf5cc10c1939f3691e828bbd41585e33a4755b583ea8dfc4e9e7,train,expanded13299,latest10000,B,train,latest10000|B
23721,49d2d7d2a7b805766249140f0b484c8999231d0eabfa2dc35f83eabf57624505,test,expanded13299,latest10000,U,train,latest10000|U
23722,e52a0b9573ee52b783c7ed161f895ac45237fde033912590d53a54a0bba87af4,train,expanded13299,latest10000,B,train,latest10000|B
23723,28804bf1ed617ee676f2ae7f9e66a91b72e5ca038c38b29b323620a2f30942a3,train,expanded13299,latest10000,U,train,latest10000|U
23724,3582dc1d6cab3b21a70b7b4fab7ad081b7a2d7b3e8520844c20651315902c564,train,expanded13299,latest10000,B,train,latest10000|B
23725,9da73ded49e52f8214275e0ccfb97d619274b15074c7f7b472db5a9cb5b09bbf,train,expanded13299,latest10000,B,train,latest10000|B
23726,bfa86997039f4e7803a2da732b237596033502c6327b5ef1a523f7e722659da4,train,expanded13299,latest10000,L,train,latest10000|L
23727,936e31f91f52136bcc05da2fd1c9b905f370e6324b7457ea89436f18f219deca,train,expanded13299,latest10000,L,train,latest10000|L
23728,e33b42d970f0d7c306e419d15d8ab18fd0b46754e48ff835a8df669f04cb44e8,train,expanded13299,latest10000,U,train,latest10000|U
23729,8275fb197e443006f9606db4ef9c7e472b826d066268cb8f7e257414dfed43e7,validation,expanded13299,latest10000,L,train,latest10000|L
23730,8ed463adf69a83ebf578b29422f06b977ab2cdfecc848a797694910b40e1ebac,train,expanded13299,latest10000,B,train,latest10000|B
23731,0c8dea7ef845b50ea2ddeeb84016e10a7f0f5bce7b6bb47e16ee784e077b1cd5,train,expanded13299,latest10000,L,train,latest10000|L
23732,6d03eb2716918c83fbac03c2f08bb819426ebd035cf25d2c0b7118c8487a4357,train,expanded13299,latest10000,P,train,latest10000|P
23733,59ac7740b931b7ed5cf98881e2a5965cd1dbdd27c0ae239da86b035d7de7bc0d,validation,expanded13299,latest10000,U,train,latest10000|U
23734,ba2d380ce1b80fa73ae46a2ad1f3e80fdf16cdce58a23106ce0694d009cd470c,test,expanded13299,latest10000,U,train,latest10000|U
23735,8c40221a44cf26a7a9cdd5390ee6363745767de1cceaee8569c9ba6d84be6552,train,expanded13299,latest10000,U,train,latest10000|U
23736,d5ba761cad77b1d77855685ec79b0005daecb65ecb81822012df44e2b478d1e8,validation,expanded13299,latest10000,U,train,latest10000|U
23737,045ab722c926e6ea441544685fbe473403d646c990a5d405364486e5f83e48a7,test,expanded13299,latest10000,L,train,latest10000|L
23738,56f689239e531c76bf84eb7ce3b71f9f1ad58c9bc66c3567227e20a7becf2e65,train,expanded13299,latest10000,U,train,latest10000|U
23739,43f6d96c676a090bb3b12013cb4512a0dc866d40714b84568273aaf658741d78,train,expanded13299,latest10000,B,train,latest10000|B
23740,7308548277637bc7d3da82cb0e108c6e24993f453fca21a3753a8a531d53752e,test,expanded13299,latest10000,P,train,latest10000|P
23741,4d6125bb647189def1ab1e60564241577bea81c36099d6f9a1ea3569a274fbbb,train,expanded13299,latest10000,L,train,latest10000|L
23742,ee69b0448e78e30902bda1b8ac28311d3db1a01e8639f579ddc49c9d313f1db7,train,expanded13299,latest10000,L,train,latest10000|L
23743,17aee96671222fe45047beed3e5e50f0551b890db9c108d835d67d5888f949c2,train,expanded13299,latest10000,U,train,latest10000|U
23744,b32bc9113582d87af20aa7d6da323446e9aafcdcf86a57f9aaee42740390f02e,train,expanded13299,latest10000,B,train,latest10000|B
23745,e80edb8a50710643b62bcb8a92588bfa07b23e7e1dbe3e2e0286fe7da6827902,test,expanded13299,latest10000,B,train,latest10000|B
23746,a805503f53725714d7c06305b2029e04baf9a5cee9b4d61b7700850bb15499ef,validation,expanded13299,latest10000,L,train,latest10000|L
23747,149dec71ff3c2b215dfc1a47a83c73d9d24d790a0b68f8c01f7253bbacb2fe43,train,expanded13299,latest10000,B,train,latest10000|B
23748,e5a50fd7ad81e0eb80c759649110ec18e1f38455eb539501c20035701a209d04,train,expanded13299,latest10000,L,train,latest10000|L
23749,7ad0015fd4ab5e19c14b0ba148391a15e263e83224ba5596ff1d97b3ee866894,train,expanded13299,latest10000,L,train,latest10000|L
23750,e8cd22cfc72b078f96415b1b2245f4155a4ff0c87f317a3aa672a12a10053a79,validation,expanded13299,latest10000,U,train,latest10000|U
23751,40a651f9c055d24af78644ec9b61efc4437083e09a16ab16873a21d657f2820a,test,expanded13299,latest10000,B,train,latest10000|B
23752,bf0adfcf4a595c7350ecc390225e4e2e23c3015e720473630354b8a15956aa45,train,expanded13299,latest10000,B,train,latest10000|B
23753,1c073d229c3b27bbf930dd50e14b4c1e6e3439772cdacf7874063e2f0fd9c4ed,train,expanded13299,latest10000,U,train,latest10000|U
23754,15757b2b5f50b0a860784182913005c358b97d7342b75c9eb92a26db47fd1772,train,expanded13299,latest10000,B,train,latest10000|B
23755,a99d31c30e09e1a002a67e7fc1009d92768aa98ea02861c7b6140d6023e60873,train,expanded13299,latest10000,L,train,latest10000|L
23756,83c63c6d430083bab6c294437fae7d21557f5d55d27109c97c98a46116bd10ff,validation,expanded13299,latest10000,U,train,latest10000|U
23757,8000f89a4615ed50e58dafe690cea52231dd7a107f4a6bbdc7c3d1a4f7669cce,train,expanded13299,latest10000,B,train,latest10000|B
23758,5221649a44471edddc0b927acf051f75f1d7156eb7ac58771930702e244045c4,train,expanded13299,latest10000,L,train,latest10000|L
23759,3ba59490c39e08f2aa11e075b732517ed34358532d5a08f7252c33c07dbff2d7,train,expanded13299,latest10000,L,train,latest10000|L
23760,01318f6d3807e6cedd50a67bad08c93b083c54213a7717f506e325abd9bd8d4c,train,expanded13299,latest10000,P,train,latest10000|P
23761,e453609729446641e47f37c0c2b6f33a819406e6738b2e73743df56ed8a2759d,test,expanded13299,latest10000,B,train,latest10000|B
23762,b0e750cf2abc7c63f7e8080934ba31a6b811e5dcf7f68c6cdbd1f3153522ca68,train,expanded13299,latest10000,B,train,latest10000|B
23763,19f18c83baea4f95bed35a5b360d729f16660feb898b8da0c8b4ec086bfb7e2a,train,expanded13299,latest10000,B,train,latest10000|B
23764,0f529399effb9c8bced1608aa619e8871f5e1db97e62e70cc07f1507f2cd936c,train,expanded13299,latest10000,P,train,latest10000|P
23765,0ba3c12c8c8cfb65358749bb59ea09d168c5f1dfd1e7b7cf804e1cd7b430f997,test,expanded13299,latest10000,U,train,latest10000|U
23766,887f358a86e07396a4e7cb4a14b57ab895d7fe05d035b36f1aa48f08c92ca77e,train,expanded13299,latest10000,U,train,latest10000|U
23767,eccb5f39236c77fd1a58d1276dbabbcb4d05a135dfa5d8a62fc08728894fce13,train,expanded13299,latest10000,U,train,latest10000|U
23768,a4ecaed1ba1552d9b6efbfd17a512cf2ea10034b21f167db242510a09a130056,validation,expanded13299,latest10000,L,train,latest10000|L
23769,6ff583cd9e16dd37f1f8871e099d0a329694717bd0f7fcd48c9988b28d60b4d6,train,expanded13299,latest10000,U,train,latest10000|U
23770,25573ab61162e4eebde1f339bcd1ef84ee74550a50088ca1f67e43fdf0f8194f,train,expanded13299,latest10000,U,train,latest10000|U
23771,f7b7d878224474923d412d91cb401b82a0cc8148859623f6681a5c8ebda14c63,train,expanded13299,latest10000,L,train,latest10000|L
23772,4d550a8c5c17df11c723b1b499fb38923c4fd57cc10fb24ceb01996ac4b928d4,validation,expanded13299,latest10000,U,train,latest10000|U
23773,e0612d9a3a23277582a70ccb5b39bf6260038a3e6eecfd3a7499a91d4f41996c,validation,expanded13299,latest10000,B,train,latest10000|B
23774,a0db420fab191af6cbfeab3c2c0e8bbb3db0874a9e9c1bb2c108ed3548b1fbab,train,expanded13299,latest10000,B,train,latest10000|B
23775,2578de09a7c88f1fab15156bb97a8ee986deba13df826e9f304a0c612f111344,train,expanded13299,latest10000,L,train,latest10000|L
23776,b5da4f0be8e9ce424d68e04811de2d6b0d78adf121e9c3805f671042ebde63f9,train,expanded13299,latest10000,P,train,latest10000|P
23777,76f7c7b3c7fa968ad51d86ec0b2f7c9ead7b0dcf8c5918ffc77b3057b0b8e920,train,expanded13299,latest10000,L,train,latest10000|L
23778,b8634fd3da0621f46640f4623d59c202b45bc63dfb3141ef956fe4f730efe0bd,train,expanded13299,latest10000,L,train,latest10000|L
23779,623bf2180ecde615a7ad56965becf5f3738e90b69c600ac031c05021bee0114a,train,expanded13299,latest10000,B,train,latest10000|B
23780,ad818c4b9d553fa7f2495f4b1527f1b3c4a2a56a3932ec3a781e8b1e3e26f5df,train,expanded13299,latest10000,L,train,latest10000|L
23781,a5c67ae4d9ce816b0f16f55328ae6a2ed0e26b3e966665c9e453cb8cbca8e519,train,expanded13299,latest10000,B,train,latest10000|B
23782,82599ce608a8688a37ed735322df7da02c2793e13add667e7ce460602685915b,train,expanded13299,latest10000,B,train,latest10000|B
23783,b43f5ada34fb2e2fe3dc25ea58416508b546ff953a34180a4ba8ad33e5f9017c,validation,expanded13299,latest10000,B,train,latest10000|B
23784,e82a4506f341fab99c63bab03f07858c59e6369f9b5841446d7ff10177a3063c,test,expanded13299,latest10000,B,train,latest10000|B
23785,8b4119e792502585f8a437286f4cd0917f45fe5f667ee50e473537b39005f80d,validation,expanded13299,latest10000,L,train,latest10000|L
23786,33e88762fbe08165e983327f2df53abc3afb2d5afc7036ce29ae2dc9eed6d40f,train,expanded13299,latest10000,B,train,latest10000|B
23787,6a44bf69411ddb40dd400406e91881158369bb144042906fa6eb42cec0a25798,test,expanded13299,latest10000,U,train,latest10000|U
23788,0e053e2e12088e2cee0612628dfbcb297ef229ec611d8250618c1ab6fe295650,train,expanded13299,latest10000,B,train,latest10000|B
23789,ae6164e74853bfa7250db45f0befec44c0d4d63e00baacade10a8ec1a404c115,train,expanded13299,latest10000,B,train,latest10000|B
23790,5cbd439f07c581093277fb7b499acb6ac7e975123630a5277cedec9113cda5d9,test,expanded13299,latest10000,L,train,latest10000|L
23791,40c693d688ce05ec8b327f0b38eff900a6d880f82f6288ef61454146e7db889d,validation,expanded13299,latest10000,B,train,latest10000|B
23792,0e20f91a019c07c2028a559d7cf18cbdfa6be1bec9a10a83aa63b3283570538e,train,expanded13299,latest10000,B,train,latest10000|B
23793,018eb67a40b2cecfcc4cea63e9ca54b7637864851f1c33548c4763b976eabc82,train,expanded13299,latest10000,B,train,latest10000|B
23794,343f5b94de1ad91f99c407b2cfab2b861fde69fe3de4a5db3f334a215793a215,train,expanded13299,latest10000,L,train,latest10000|L
23795,a8494e654f2bcfa4b6a173d84063192bd4832a9699ed20705b929f8207b7f840,train,expanded13299,latest10000,L,train,latest10000|L
23796,af620e62a4abfac194f61fbc0b23c8361c596316ea40a977b133d13bde83dfab,validation,expanded13299,latest10000,P,train,latest10000|P
23797,259e62bd12906e17660cab8de663ab79a788d6595747c03c70b3bd355b3afa5e,train,expanded13299,latest10000,U,train,latest10000|U
23798,e6800abdfe679203a1867274b629a9ea0d6525df39f5dc98a432b8f4d56895f7,train,expanded13299,latest10000,L,train,latest10000|L
23799,02b8c48d0507bd496137f76ea800348ac0ef8cf0d8524f5a823f17d396ee7a68,train,expanded13299,latest10000,B,train,latest10000|B
23800,66300f6f17a73a96c60fe4623e961c22df477cb57a8c98a907facea0215d89a6,test,expanded13299,latest10000,L,train,latest10000|L
23801,d30ea3e0fe93c67bd827b04ad6a2cc78e41b3b75465b12b84ec6ddcbaa923e88,train,expanded13299,latest10000,B,train,latest10000|B
23802,93096e539122d6dd017ee7e2d77e12185ec8eb5153d9987c424a7f1b633ff13e,train,expanded13299,latest10000,B,train,latest10000|B
23803,c579b37814d4eadb8490fa8107e2ca762e129206fa4b7ea4eff53f5799329b61,train,expanded13299,latest10000,L,train,latest10000|L
23804,80b3efa6897e24278384fb80e38cee5a7083d38ad28bf835fb2a5edaeab35ae3,train,expanded13299,latest10000,L,train,latest10000|L
23805,fe74c7d432949fe29cf31dca6acb3dff75a5de07e62f259e72526c40b777d467,train,expanded13299,latest10000,L,train,latest10000|L
23806,f60a0a3d9fa105077a1f40842ae9b785a8126866c8448081d6222b083a335864,train,expanded13299,latest10000,B,train,latest10000|B
